State, Year, Enrolled Agencies, Participating, Enrolled
UT,2019,"Lehi Police Department",,Yes
UT,2019,"Lindon Police Department",,Yes
UT,2019,"Logan Police Department",,Yes
UT,2019,"Lone Peak Police Department",,Yes
UT,2019,"Manti Police Department",,Yes
UT,2019,"Mantua Police Department",,Yes
UT,2019,"Mapleton Police Department",,Yes
UT,2019,"Midvale Police Department",,Yes
UT,2019,"Midway Police Department",,Yes
UT,2019,"Milford Police Department",,Yes
UT,2019,"Millard County Sheriff's Office",,Yes
UT,2019,"Minersville Police Department",,Yes
UT,2019,"Moab Police Department",,Yes
UT,2019,"Monticello Police Department",,Yes
UT,2019,"Morgan County Sheriff's Office",,Yes
UT,2019,"Morgan Police Department",,Yes
UT,2019,"Moroni Police Department",,Yes
UT,2019,"Mount Pleasant Police Department",,Yes
UT,2019,"Murray Police Department",,Yes
UT,2019,"Myton Police Department",,Yes
UT,2019,"Naples Police Department",,Yes
UT,2019,"Nephi Police Department",,Yes
UT,2019,"North Ogden Police Department",Yes,Yes
UT,2019,"North Park Police Department",,Yes
UT,2019,"North Salt Lake Police Department",,Yes
UT,2019,"Ogden Police Department",,Yes
UT,2019,"Orem Police Department",,Yes
UT,2019,"Panguitch Police Department",,Yes
UT,2019,"Park City Police Department",Yes,Yes
UT,2019,"Parks and Recreation",,Yes
UT,2019,"Parowan Police Department",,Yes
UT,2019,"Payson Police Department",,Yes
UT,2019,"Perry Police Department",,Yes
UT,2019,"Piute County Sheriff's Office",,Yes
UT,2019,"Pleasant Grove Police Department",,Yes
UT,2019,"Pleasant View Police Department",,Yes
UT,2019,"Price Police Department",,Yes
UT,2019,"Provo Police Department",,Yes
UT,2019,"Rich County Sheriff's Office",,Yes
UT,2019,"Richfield Police Department",,Yes
UT,2019,"Riverdale Police Department",,Yes
UT,2019,"Riverton Police Department",,Yes
UT,2019,"Roosevelt Police Department",,Yes
UT,2019,"Roy Police Department",,Yes
UT,2019,"Salem Police Department",,Yes
UT,2019,"Salina Police Department",,Yes
UT,2019,"Salt Lake City Police Department",,Yes
UT,2019,"Salt Lake Community College",,Yes
UT,2019,"Salt Lake County Unified Police Department",,Yes
UT,2019,"Sandy Police Department",,Yes
UT,2019,"San Juan County Sheriff's Office",,Yes
UT,2019,"Sanpete County Sheriff's Office",,Yes
UT,2019,"Santa Clara/Ivins Police Department",,Yes
UT,2019,"Santaquin/Genola Police Department",,Yes
UT,2019,"Saratoga Springs Police Department",,Yes
UT,2019,"Sevier County Sheriff's Office",,Yes
UT,2019,"Smithfield Police Department",,Yes
UT,2019,"Snow College",,Yes
UT,2019,"Southern Utah University",,Yes
UT,2019,"South Jordan Police Department",,Yes
UT,2019,"South Ogden Police Department",Yes,Yes
UT,2019,"South Salt Lake Police Department",,Yes
UT,2019,"Spanish Fork Police Department",,Yes
UT,2019,"Spring City Police Department",,Yes
UT,2019,"Springdale Police Department",Yes,Yes
UT,2019,"Springville Police Department",,Yes
UT,2019,"St. George Police Department",,Yes
UT,2019,"Stockton Police Department",,Yes
UT,2019,"Summit County Sheriff's Office",,Yes
UT,2019,"Sunset Police Department",,Yes
UT,2019,"Syracuse Police Department",,Yes
UT,2019,"Tooele County Sheriff's Office",,Yes
UT,2019,"Tooele Police Department",Yes,Yes
UT,2019,"Tremonton Police Department",,Yes
UT,2019,"Uintah County Sheriff's Office",,Yes
UT,2019,"Uintah Police Department",,Yes
UT,2019,"Unified Fire Authority Investigations Bureau",Yes,Yes
UT,2019,"University of Utah",,Yes
UT,2019,"Utah Bureau of Criminal Identification",,Yes
UT,2019,"Utah County Attorney Investigations Division",,Yes
UT,2019,"Utah County Sheriff's Office",Yes,Yes
UT,2019,"Utah Highway Patrol",,Yes
UT,2019,"Utah State University, Eastern",,Yes
UT,2019,"Utah State University, Logan",,Yes
UT,2019,"Utah Transit Authority",Yes,Yes
UT,2019,"Utah Valley University",,Yes
UT,2019,"Vernal Police Department",,Yes
UT,2019,"Wasatch County Sheriff's Office",,Yes
UT,2019,"Washington County Sheriff's Office",,Yes
UT,2019,"Washington Police Department",,Yes
UT,2019,"Washington Terrace Police Department",,Yes
UT,2019,"Wayne County Sheriff's Office",,Yes
UT,2019,"Weber County Sheriff's Office",,Yes
UT,2019,"Weber Morgan Narcotics Strike Force",,Yes
UT,2019,"Weber State University",Yes,Yes
UT,2019,"Wellington Police Department",,Yes
UT,2019,"Wellsville Police Department",,Yes
UT,2019,"Wendover Police Department",,Yes
UT,2019,"West Bountiful Police Department",,Yes
UT,2019,"West Jordan Police Department",,Yes
UT,2019,"West Valley Police Department",,Yes
UT,2019,"Wildlife Resources",,Yes
UT,2019,"Willard Police Department",,Yes
UT,2019,"Woods Cross Police Department",,Yes
VA,2019,"Abingdon Police Department",,Yes
VA,2019,"Accomack County Sheriff's Office",,Yes
VA,2019,"Albemarle County Police Department",Yes,Yes
VA,2019,"Albemarle County Sheriff's Office",Yes,Yes
VA,2019,"Alcoholic Beverage Control Commission",,Yes
VA,2019,"Alexandria Police Department",Yes,Yes
VA,2019,"Alleghany County Sheriff's Office",,Yes
VA,2019,"Altavista Police Department",Yes,Yes
VA,2019,"Amelia County Sheriff's Office",,Yes
VA,2019,"Amherst County Sheriff's Office",,Yes
VA,2019,"Amherst Police Department",,Yes
VA,2019,"Appalachia Police Department",,Yes
VA,2019,"Appomattox County Sheriff's Office",,Yes
VA,2019,"Appomattox Police Department",,Yes
VA,2019,"Arlington County Police Department",Yes,Yes
VA,2019,"Ashland Police Department",,Yes
VA,2019,"Augusta County Sheriff's Office",Yes,Yes
VA,2019,"Bath County Sheriff's Office",,Yes
VA,2019,"Bedford County Sheriff's Office",Yes,Yes
VA,2019,"Bedford Police Department",,Yes
VA,2019,"Berryville Police Department",,Yes
VA,2019,"Big Stone Gap Police Department",,Yes
VA,2019,"Blacksburg Police Department",Yes,Yes
VA,2019,"Blackstone Police Department",,Yes
VA,2019,"Bland County Sheriff's Office",,Yes
VA,2019,"Bloxom Police Department",,Yes
VA,2019,"Bluefield Police Department",,Yes
VA,2019,"Botetourt County Sheriff's Office",,Yes
VA,2019,"Bowling Green Police Department",,Yes
VA,2019,"Boykins Police Department",,Yes
VA,2019,"Bridgewater College",,Yes
VA,2019,"Bridgewater Police Department",,Yes
VA,2019,"Bristol Police Department",,Yes
VA,2019,"Broadway Police Department",,Yes
VA,2019,"Brookneal Police Department",,Yes
VA,2019,"Brunswick County Sheriff's Office",,Yes
VA,2019,"Buchanan County Sheriff's Office",Yes,Yes
VA,2019,"Buchanan Police Department",,Yes
VA,2019,"Buckingham County Sheriff's Office",Yes,Yes
VA,2019,"Buena Vista Police Department",,Yes
VA,2019,"Burkeville Police Department",,Yes
VA,2019,"Campbell County Sheriff's Office",,Yes
VA,2019,"Cape Charles Police Department",,Yes
VA,2019,"Caroline County Sheriff's Office",,Yes
VA,2019,"Carroll County Sheriff's Office",,Yes
VA,2019,"Castlewood Police Department",,Yes
VA,2019,"Cedar Bluff Police Department",,Yes
VA,2019,"Central State Hospital",,Yes
VA,2019,"Central Virginia Training Center",,Yes
VA,2019,"Charles City County Sheriff's Office",,Yes
VA,2019,"Charlotte County Sheriff's Office",,Yes
VA,2019,"Charlottesville Police Department",,Yes
VA,2019,"Chase City Police Department",,Yes
VA,2019,"Chatham Police Department",,Yes
VA,2019,"Chesapeake Bay Bridge-Tunnel",Yes,Yes
VA,2019,"Chesapeake Police Department",Yes,Yes
VA,2019,"Chesterfield County Police Department",Yes,Yes
VA,2019,"Chesterfield County Sheriff's Office",Yes,Yes
VA,2019,"Chilhowie Police Department",,Yes
VA,2019,"Chincoteague Police Department",,Yes
VA,2019,"Christiansburg Police Department",Yes,Yes
VA,2019,"Christopher Newport University",Yes,Yes
VA,2019,"Clarke County Sheriff's Office",,Yes
VA,2019,"Clarksville Police Department",,Yes
VA,2019,"Clifton Forge Police Department",,Yes
VA,2019,"Clinchco Police Department",Yes,Yes
VA,2019,"Clintwood Police Department",,Yes
VA,2019,"Coeburn Police Department",,Yes
VA,2019,"College of William and Mary",,Yes
VA,2019,"Colonial Beach Police Department",,Yes
VA,2019,"Colonial Heights Police Department",,Yes
VA,2019,"Courtland Police Department",,Yes
VA,2019,"Covington Police Department",,Yes
VA,2019,"Craig County Sheriff's Office",,Yes
VA,2019,"Crewe Police Department",Yes,Yes
VA,2019,"Culpeper County Sheriff's Office",,Yes
VA,2019,"Culpeper Police Department",,Yes
VA,2019,"Cumberland County Sheriff's Office",Yes,Yes
VA,2019,"Damascus Police Department",,Yes
VA,2019,"Danville Police Department",Yes,Yes
VA,2019,"Dayton Police Department",,Yes
VA,2019,"Department of Conservation and Recreation",Yes,Yes
VA,2019,"Department of Game and Inland Fisheries Enforcement Division",,Yes
VA,2019,"Department of Motor Vehicles",,Yes
VA,2019,"Dickenson County Sheriff's Office",,Yes
VA,2019,"Dinwiddie County Sheriff's Office",Yes,Yes
VA,2019,"Dublin Police Department",,Yes
VA,2019,"Dumfries Police Department",,Yes
VA,2019,"Eastern Virginia Medical School",,Yes
VA,2019,"Edinburg Police Department",Yes,Yes
VA,2019,"Elizabeth River Tunnel Commission",Yes,Yes
VA,2019,"Elkton Police Department",,Yes
VA,2019,"Emory and Henry College",,Yes
VA,2019,"Emporia Police Department",Yes,Yes
VA,2019,"Essex County Sheriff's Office",,Yes
VA,2019,"Exmore Police Department",Yes,Yes
VA,2019,"Fairfax City Police Department",Yes,Yes
VA,2019,"Fairfax County Police Department",Yes,Yes
VA,2019,"Fairfax County Sheriff's Office",Yes,Yes
VA,2019,"Falls Church Police Department",,Yes
VA,2019,"Farmville Police Department",Yes,Yes
VA,2019,"Fauquier County Sheriff's Office",Yes,Yes
VA,2019,"Ferrum College",,Yes
VA,2019,"Floyd County Sheriff's Office",,Yes
VA,2019,"Floyd Police Department",,Yes
VA,2019,"Fluvanna County Sheriff's Office",,Yes
VA,2019,"Franklin County Sheriff's Office",Yes,Yes
VA,2019,"Franklin Police Department",,Yes
VA,2019,"Frederick County Sheriff's Office",Yes,Yes
VA,2019,"Fredericksburg Police Department",,Yes
VA,2019,"Fries Police Department",,Yes
VA,2019,"Front Royal Police Department",,Yes
VA,2019,"Galax Police Department",Yes,Yes
VA,2019,"Gate City Police Department",,Yes
VA,2019,"George Mason University",,Yes
VA,2019,"Germanna Community College",,Yes
VA,2019,"Giles County Sheriff's Office",,Yes
VA,2019,"Glade Spring Police Department",,Yes
VA,2019,"Glasgow Police Department",,Yes
VA,2019,"Glen Lyn Police Department",,Yes
VA,2019,"Gloucester County Sheriff's Office",,Yes
VA,2019,"Goochland County Sheriff's Office",,Yes
VA,2019,"Gordonsville Police Department",,Yes
VA,2019,"Grayson County Sheriff's Office",,Yes
VA,2019,"Greene County Sheriff's Office",,Yes
VA,2019,"Greensville County Sheriff's Office",,Yes
VA,2019,"Gretna Police Department",,Yes
VA,2019,"Grottoes Police Department",,Yes
VA,2019,"Grundy Police Department",,Yes
VA,2019,"Halifax County Sheriff's Office",,Yes
VA,2019,"Halifax Police Department",,Yes
VA,2019,"Hampton Police Department",Yes,Yes
VA,2019,"Hampton University",,Yes
VA,2019,"Hanover County Sheriff's Office",,Yes
VA,2019,"Harrisonburg Police Department",,Yes
VA,2019,"Haymarket Police Department",,Yes
VA,2019,"Haysi Police Department",,Yes
VA,2019,"Henrico County Police Department",Yes,Yes
VA,2019,"Henrico County Sheriff's Office",Yes,Yes
VA,2019,"Henry County Sheriff's Office",Yes,Yes
VA,2019,"Herndon Police Department",,Yes
VA,2019,"Highland County Sheriff's Office",,Yes
VA,2019,"Hillsville Police Department",Yes,Yes
VA,2019,"Honaker Police Department",,Yes
VA,2019,"Hopewell Police Department",,Yes
VA,2019,"Hurt Police Department",,Yes
VA,2019,"Independence Police Department",,Yes
VA,2019,"Iron Gate Police Department",,Yes
VA,2019,"Isle of Wight County Sheriff's Office",,Yes
VA,2019,"James City County Police Department",Yes,Yes
VA,2019,"James City County Sheriff's Office",Yes,Yes
VA,2019,"James Madison University",,Yes
VA,2019,"Jonesville Police Department",,Yes
VA,2019,"J. Sargeant Reynolds Community College",,Yes
VA,2019,"Kenbridge Police Department",,Yes
VA,2019,"Kilmarnock Police Department",,Yes
VA,2019,"King and Queen County Sheriff's Office",,Yes
VA,2019,"King George County Sheriff's Office",,Yes
VA,2019,"King William County Sheriff's Office",Yes,Yes
VA,2019,"La Crosse Police Department",Yes,Yes
VA,2019,"Lancaster County Sheriff's Office",,Yes
VA,2019,"Lawrenceville Police Department",Yes,Yes
VA,2019,"Lebanon Police Department",,Yes
VA,2019,"Lee County Sheriff's Office",,Yes
VA,2019,"Leesburg Police Department",Yes,Yes
VA,2019,"Lexington Police Department",,Yes
VA,2019,"Longwood University",,Yes
VA,2019,"Lord Fairfax Community College",Yes,Yes
VA,2019,"Loudoun County Sheriff's Office",,Yes
VA,2019,"Louisa County Sheriff's Office",,Yes
VA,2019,"Louisa Police Department",,Yes
VA,2019,"Lunenburg County Sheriff's Office",Yes,Yes
VA,2019,"Luray Police Department",,Yes
VA,2019,"Lynchburg Police Department",Yes,Yes
VA,2019,"Madison County Sheriff's Office",,Yes
VA,2019,"Manassas Park Police Department",,Yes
VA,2019,"Manassas Police Department",Yes,Yes
VA,2019,"Marion Police Department",,Yes
VA,2019,"Martinsville Police Department",,Yes
VA,2019,"Mathews County Sheriff's Office",,Yes
VA,2019,"McKenney Police Department",Yes,Yes
VA,2019,"Mecklenburg County Sheriff's Office",,Yes
VA,2019,"Middleburg Police Department",Yes,Yes
VA,2019,"Middlesex County Sheriff's Office",,Yes
VA,2019,"Middletown Police Department",,Yes
VA,2019,"Mineral Police Department",,Yes
VA,2019,"Montgomery County Sheriff's Office",Yes,Yes
VA,2019,"Mount Jackson Police Department",,Yes
VA,2019,"Narrows Police Department",,Yes
VA,2019,"Nelson County Sheriff's Office",,Yes
VA,2019,"New Kent County Sheriff's Office",,Yes
VA,2019,"New Market Police Department",,Yes
VA,2019,"Newport News Police Department",Yes,Yes
VA,2019,"Norfolk Airport Authority",,Yes
VA,2019,"Norfolk Police Department",Yes,Yes
VA,2019,"Norfolk State University",Yes,Yes
VA,2019,"Northampton County Sheriff's Office",Yes,Yes
VA,2019,"Northern Virginia Community College",,Yes
VA,2019,"Northumberland County Sheriff's Office",,Yes
VA,2019,"Norton Police Department",,Yes
VA,2019,"Nottoway County Sheriff's Office",Yes,Yes
VA,2019,"Occoquan Police Department",,Yes
VA,2019,"Old Dominion University",,Yes
VA,2019,"Onancock Police Department",,Yes
VA,2019,"Onley Police Department",,Yes
VA,2019,"Orange County Sheriff's Office",,Yes
VA,2019,"Orange Police Department",Yes,Yes
VA,2019,"Page County Sheriff's Office",,Yes
VA,2019,"Parksley Police Department",,Yes
VA,2019,"Patrick County Sheriff's Office",,Yes
VA,2019,"Pearisburg Police Department",,Yes
VA,2019,"Pembroke Police Department",,Yes
VA,2019,"Pennington Gap Police Department",,Yes
VA,2019,"Petersburg Police Department",,Yes
VA,2019,"Pittsylvania County Sheriff's Office",,Yes
VA,2019,"Pocahontas Police Department",,Yes
VA,2019,"Poquoson Police Department",,Yes
VA,2019,"Port Authority Norfolk",Yes,Yes
VA,2019,"Portsmouth Police Department",Yes,Yes
VA,2019,"Portsmouth Sheriffs Office",,Yes
VA,2019,"Pound Police Department",,Yes
VA,2019,"Powhatan County Sheriff's Office",,Yes
VA,2019,"Prince Edward County Sheriff's Office",,Yes
VA,2019,"Prince George County Police Department",Yes,Yes
VA,2019,"Prince George County Sheriff's Office",Yes,Yes
VA,2019,"Prince William County Police Department",,Yes
VA,2019,"Prince William County Sheriff's Office",,Yes
VA,2019,"Pulaski County Sheriff's Office",,Yes
VA,2019,"Pulaski Police Department",Yes,Yes
VA,2019,"Purcellville Police Department",,Yes
VA,2019,"Quantico Police Department",,Yes
VA,2019,"Radford Police Department",,Yes
VA,2019,"Radford University",,Yes
VA,2019,"Rappahannock County Sheriff's Office",,Yes
VA,2019,"Reagan National Airport",,Yes
VA,2019,"Remington Police Department",,Yes
VA,2019,"Richard Bland College",,Yes
VA,2019,"Rich Creek Police Department",Yes,Yes
VA,2019,"Richlands Police Department",,Yes
VA,2019,"Richmond City Sheriff's Office",,Yes
VA,2019,"Richmond County Sheriff's Office",,Yes
VA,2019,"Richmond International Airport",,Yes
VA,2019,"Richmond Police Department",Yes,Yes
VA,2019,"Roanoke City Sheriff Office",,Yes
VA,2019,"Roanoke County Police Department",,Yes
VA,2019,"Roanoke County Sheriff's Office",,Yes
VA,2019,"Roanoke Police Department",Yes,Yes
VA,2019,"Rockbridge County Sheriff's Office",,Yes
VA,2019,"Rockingham County Sheriff's Office",,Yes
VA,2019,"Rocky Mount Police Department",,Yes
VA,2019,"Rural Retreat Police Department",,Yes
VA,2019,"Russell County Sheriff's Office",,Yes
VA,2019,"Salem Police Department",Yes,Yes
VA,2019,"Saltville Police Department",,Yes
VA,2019,"Scott County Sheriff's Office",Yes,Yes
VA,2019,"Shenandoah County Sheriff's Office",Yes,Yes
VA,2019,"Shenandoah Police Department",Yes,Yes
VA,2019,"Smithfield Police Department",Yes,Yes
VA,2019,"Smyth County Sheriff's Office",Yes,Yes
VA,2019,"Southampton County Sheriff's Office",,Yes
VA,2019,"South Boston Police Department",,Yes
VA,2019,"South Hill Police Department",Yes,Yes
VA,2019,"Special County Police Department/Hot Springs",,Yes
VA,2019,"Spotsylvania County Sheriff's Office",,Yes
VA,2019,"Stafford County Sheriff's Office",,Yes
VA,2019,"Stanley Police Department",Yes,Yes
VA,2019,"State Police",Yes,Yes
VA,2019,"State Police, Accomack County",Yes,Yes
VA,2019,"State Police, Albemarle County",Yes,Yes
VA,2019,"State Police, Alexandria",Yes,Yes
VA,2019,"State Police, Alleghany County",Yes,Yes
VA,2019,"State Police, Amelia County",Yes,Yes
VA,2019,"State Police, Amherst County",Yes,Yes
VA,2019,"State Police, Appomattox County",Yes,Yes
VA,2019,"State Police, Arlington County",Yes,Yes
VA,2019,"State Police, Augusta County",Yes,Yes
VA,2019,"State Police, Bath County",Yes,Yes
VA,2019,"State Police, Bedford",Yes,Yes
VA,2019,"State Police, Bedford County",Yes,Yes
VA,2019,"State Police, Bland County",Yes,Yes
VA,2019,"State Police, Botetourt County",Yes,Yes
VA,2019,"State Police, Bristol",Yes,Yes
VA,2019,"State Police, Brunswick County",Yes,Yes
VA,2019,"State Police, Buchanan County",Yes,Yes
VA,2019,"State Police, Buckingham County",Yes,Yes
VA,2019,"State Police, Buena Vista",Yes,Yes
VA,2019,"State Police, Campbell County",Yes,Yes
VA,2019,"State Police, Caroline County",Yes,Yes
VA,2019,"State Police, Carroll County",Yes,Yes
VA,2019,"State Police, Charles City County",Yes,Yes
VA,2019,"State Police, Charlotte County",Yes,Yes
VA,2019,"State Police, Charlottesville",Yes,Yes
VA,2019,"State Police Chesapeake",Yes,Yes
VA,2019,"State Police, Chesterfield County",Yes,Yes
VA,2019,"State Police, Clarke County",Yes,Yes
VA,2019,"State Police, Clifton Forge",Yes,Yes
VA,2019,"State Police, Colonial Heights",Yes,Yes
VA,2019,"State Police, Covington",Yes,Yes
VA,2019,"State Police, Craig County",Yes,Yes
VA,2019,"State Police, Culpeper County",Yes,Yes
VA,2019,"State Police, Cumberland County",Yes,Yes
VA,2019,"State Police, Danville",Yes,Yes
VA,2019,"State Police, Dickenson County",Yes,Yes
VA,2019,"State Police, Dinwiddie County",Yes,Yes
VA,2019,"State Police, Emporia",Yes,Yes
VA,2019,"State Police, Essex County",Yes,Yes
VA,2019,"State Police, Fairfax City",Yes,Yes
VA,2019,"State Police, Fairfax County",Yes,Yes
VA,2019,"State Police, Falls Church",Yes,Yes
VA,2019,"State Police, Fauquier County",Yes,Yes
VA,2019,"State Police, Floyd County",Yes,Yes
VA,2019,"State Police, Fluvanna County",Yes,Yes
VA,2019,"State Police, Franklin",Yes,Yes
VA,2019,"State Police, Franklin County",Yes,Yes
VA,2019,"State Police, Frederick County",Yes,Yes
VA,2019,"State Police, Fredericksburg",Yes,Yes
VA,2019,"State Police, Galax",Yes,Yes
VA,2019,"State Police, Giles County",Yes,Yes
VA,2019,"State Police, Gloucester County",Yes,Yes
VA,2019,"State Police, Goochland County",Yes,Yes
VA,2019,"State Police, Grayson County",Yes,Yes
VA,2019,"State Police, Greene County",Yes,Yes
VA,2019,"State Police, Greensville County",Yes,Yes
VA,2019,"State Police, Halifax County",Yes,Yes
VA,2019,"State Police, Hampton",Yes,Yes
VA,2019,"State Police, Hanover County",Yes,Yes
VA,2019,"State Police, Harrisonburg",Yes,Yes
